otu_id	^clo:ClementsTaxonName2019	^clo:speciescode2019	^ot:originalLabel	^ot:ottId	^ot:ottTaxonName
Tl3312142	Ceratopipra rubrocapilla	rehman1	Pipra_rubrocapilla	165535	Pipra rubrocapilla
Tl3312173	Ceratopipra erythrocephala	gohman1	Pipra_erythrocephala	361712	Pipra erythrocephala
Tl3312157	Tyrannus savana	fotfly	Tyrannus_savana	36409	Tyrannus savana
Tl3312150	Xolmis dominicanus	bawmon3	Heteroxolmis_dominicana	454007	Heteroxolmis dominicana
Tl3312167	Lessonia oreas	andneg1	Lessonia_oreas	1023106	Lessonia oreas
Tl3312177	Lessonia rufa	ausneg1	Lessonia_rufa	1036005	Lessonia rufa
Tl3312161	Hymenops perspicillatus	spetyr1	Hymenops_perspicillatus	541983	Hymenops perspicillatus
Tl3312137	Xolmis pyrope	fiediu1	Xolmis_pyrope	1036000	Xolmis pyrope
Tl3312145	Agriornis micropterus	gybsht1	Agriornis_micropterus	305334	Agriornis micropterus
Tl3312175	Agriornis albicauda	wtstyr1	Agriornis_albicauda	3599206	Agriornis albicauda
Tl3312139	Agriornis murinus	lessht1	Agriornis_murinus	727889	Agriornis murinus
Tl3312160	Xolmis cinereus	grymon1	Xolmis_cinereus	599074	Xolmis cinereus
Tl3312149	Xolmis rubetra	rubmon1	Xolmis_rubetra	599072	Xolmis rubetra
Tl3312162	Neoxolmis rufiventris	chvtyr2	Neoxolmis_rufiventris	541979	Neoxolmis rufiventris
Tl3312143	Xolmis coronatus	bkcmon1	Xolmis_coronatus	599071	Xolmis coronatus
Tl3312133	Cnemarchus erythropygius	rrbtyr1	Cnemarchus_erythropygius	20892	Cnemarchus erythropygius
Tl3312164	Polioxolmis rufipennis	rwbtyr1	Polioxolmis_rufipennis	541985	Polioxolmis rufipennis
Tl3312147	Myiotheretes striaticollis	stbtyr1	Myiotheretes_striaticollis	105302	Myiotheretes striaticollis
Tl3312163	Myiotheretes fumigatus	smbtyr2	Myiotheretes_fumigatus	541982	Myiotheretes fumigatus
Tl3312136	Xolmis velatus	whrmon2	Xolmis_velatus	886242	Xolmis velatus
Tl3312141	Xolmis irupero	whimon1	Xolmis_irupero	541981	Xolmis irupero
Tl3312140	Knipolegus poecilurus	ruttyr1	Knipolegus_poecilurus	105305	Knipolegus poecilurus
Tl3312135	Knipolegus poecilocercus	ambtyr1	Knipolegus_poecilocercus	909907	Knipolegus poecilocercus
Tl3312170	Knipolegus orenocensis	rivtyr2	Knipolegus_orenocensis	371311	Knipolegus orenocensis
Tl3312168	Knipolegus striaticeps	cintyr1	Knipolegus_striaticeps	32465	Knipolegus striaticeps
Tl3312152	Knipolegus hudsoni	hubtyr1	Knipolegus_hudsoni	317728	Knipolegus hudsoni
Tl3312155	Knipolegus aterrimus	whwblt1	Knipolegus_aterrimus	317733	Knipolegus aterrimus
Tl3312144	Knipolegus cabanisi	andtyr2	Knipolegus_cabanisi	6154553	Knipolegus cabanisi
Tl3312148	Knipolegus cyanirostris	bbbtyr1	Knipolegus_cyanirostris	311610	Knipolegus cyanirostris
Tl3312138	Knipolegus nigerrimus	vebtyr1	Knipolegus_nigerrimus	311613	Knipolegus nigerrimus
Tl3312151	Knipolegus lophotes	crbtyr1	Knipolegus_lophotes	311608	Knipolegus lophotes
Tl3312176	Knipolegus franciscanus	whwblt2	Knipolegus_franciscanus	311609	Knipolegus franciscanus
Tl3312159	Muscisaxicola albilora	wbgtyr1	Muscisaxicola_albilora	459135	Muscisaxicola albilora
Tl3312146	Muscisaxicola capistratus	cibgrt1	Muscisaxicola_capistratus	1086405	Muscisaxicola capistratus
Tl3312156	Muscisaxicola frontalis	bfgtyr1	Muscisaxicola_frontalis	1086417	Muscisaxicola frontalis
Tl3312171	Muscisaxicola maclovianus	dafgrt1	Muscisaxicola_maclovianus	1086412	Muscisaxicola maclovianus
Tl3312166	Muscisaxicola flavinucha	ongtyr1	Muscisaxicola_flavinucha	1086403	Muscisaxicola flavinucha
Tl3312165	Muscisaxicola rufivertex	rngtyr1	Muscisaxicola_rufivertex	1086399	Muscisaxicola rufivertex
Tl3312174	Muscisaxicola cinereus	cingrt1	Muscisaxicola_cinereus	1086408	Muscisaxicola cinereus
Tl3312169	Muscisaxicola maculirostris	sbgtyr1	Muscisaxicola_maculirostris	1086397	Muscisaxicola maculirostris
Tl3312153	Muscisaxicola alpinus	plcgrt1	Muscisaxicola_alpinus	567823	Muscisaxicola alpinus
Tl3312172	Satrapa icterophrys	yebtyr2	Satrapa_icterophrys	1070310	Satrapa icterophrys
Tl3312158	Cotinga cayana	spacot1	Cotinga_cayana	1012087	Cotinga cayana
Tl3312134	Cotinga cotinga	pubcot1	Cotinga_cotinga	647582	Cotinga cotinga
Tl3312154	Erythropitta erythrogaster	rebpit1	Erythropitta_erythrogaster	3598672	Erythropitta erythrogaster
Tl3311556	Pitta angolensis	afrpit1	Pitta_angolensis	33874	Pitta angolensis
Tl3311535	Acanthisitta chloris	riflem1	Acanthisitta_chloris	1085740	Acanthisitta chloris
